# Logfile created on 2018-10-07 00:51:48 +0200 by logger.rb/v1.2.7
OSM_SN: Loading graph from GraphViz file data/near_ucl.dot.
OSM_SN: Processing vertices
OSM_SN: 	 Vertex 21311324 loaded
OSM_SN: 	 Visual vertex 4700724523 in 
OSM_SN: 	 Vertex 299047210 loaded
OSM_SN: 	 Visual vertex 299047210 in 
OSM_SN: 	 Vertex 25658611 loaded
OSM_SN: 	 Visual vertex 25658611 in 
OSM_SN: 	 Vertex 299047177 loaded
OSM_SN: 	 Visual vertex 299047177 in 
OSM_SN: 	 Vertex 552444662 loaded
OSM_SN: 	 Visual vertex 552444662 in 
OSM_SN: 	 Vertex 25658612 loaded
OSM_SN: 	 Visual vertex 25658612 in 
OSM_SN: 	 Vertex 25658613 loaded
OSM_SN: 	 Visual vertex 25658613 in 
OSM_SN: 	 Vertex 314789642 loaded
OSM_SN: 	 Visual vertex 314789642 in 
OSM_SN: 	 Vertex 25658614 loaded
OSM_SN: 	 Visual vertex 25658614 in 
OSM_SN: 	 Vertex 5184615564 loaded
OSM_SN: 	 Visual vertex 5184615564 in 
OSM_SN: 	 Vertex 26424073 loaded
OSM_SN: 	 Visual vertex 26424073 in 
OSM_SN: 	 Vertex 25658615 loaded
OSM_SN: 	 Visual vertex 25658615 in 
OSM_SN: 	 Vertex 25658998 loaded
OSM_SN: 	 Visual vertex 25658998 in 
OSM_SN: 	 Vertex 26424072 loaded
OSM_SN: 	 Visual vertex 26424072 in 
OSM_SN: 	 Vertex 25658993 loaded
OSM_SN: 	 Visual vertex 25658993 in 
OSM_SN: 	 Vertex 26423672 loaded
OSM_SN: 	 Visual vertex 26423672 in 
OSM_SN: 	 Vertex 25658616 loaded
OSM_SN: 	 Visual vertex 25658616 in 
OSM_SN: 	 Vertex 26424076 loaded
OSM_SN: 	 Visual vertex 26424076 in 
OSM_SN: 	 Vertex 315524017 loaded
OSM_SN: 	 Visual vertex 315524017 in 
OSM_SN: 	 Vertex 26424074 loaded
OSM_SN: 	 Visual vertex 26424074 in 
OSM_SN: 	 Vertex 5024445654 loaded
OSM_SN: 	 Visual vertex 5024445654 in 
OSM_SN: 	 Vertex 25658617 loaded
OSM_SN: 	 Visual vertex 25658617 in 
OSM_SN: 	 Vertex 26518465 loaded
OSM_SN: 	 Visual vertex 26518465 in 
OSM_SN: 	 Vertex 5887095488 loaded
OSM_SN: 	 Visual vertex 5887095488 in 
OSM_SN: 	 Vertex 25658618 loaded
OSM_SN: 	 Visual vertex 25658618 in 
OSM_SN: 	 Vertex 5024445656 loaded
OSM_SN: 	 Visual vertex 5024445656 in 
OSM_SN: 	 Vertex 342278940 loaded
OSM_SN: 	 Visual vertex 342278940 in 
OSM_SN: 	 Vertex 25658997 loaded
OSM_SN: 	 Visual vertex 25658997 in 
OSM_SN: 	 Vertex 25658619 loaded
OSM_SN: 	 Visual vertex 25658619 in 
OSM_SN: 	 Vertex 3415578106 loaded
OSM_SN: 	 Visual vertex 3415578106 in 
OSM_SN: 	 Vertex 1990844670 loaded
OSM_SN: 	 Visual vertex 1990844670 in 
OSM_SN: 	 Vertex 25658620 loaded
OSM_SN: 	 Visual vertex 25658620 in 
OSM_SN: 	 Vertex 26424075 loaded
OSM_SN: 	 Visual vertex 26424075 in 
OSM_SN: 	 Vertex 3663352125 loaded
OSM_SN: 	 Visual vertex 3663352125 in 
OSM_SN: 	 Vertex 25658872 loaded
OSM_SN: 	 Visual vertex 25658872 in 
OSM_SN: 	 Vertex 4793932718 loaded
OSM_SN: 	 Visual vertex 4793932718 in 
OSM_SN: 	 Vertex 4793932719 loaded
OSM_SN: 	 Visual vertex 4793932719 in 
OSM_SN: 	 Vertex 25658886 loaded
OSM_SN: 	 Visual vertex 25658886 in 
OSM_SN: 	 Vertex 300520948 loaded
OSM_SN: 	 Visual vertex 300520948 in 
OSM_SN: 	 Vertex 4793932717 loaded
OSM_SN: 	 Visual vertex 4793932717 in 
OSM_SN: 	 Vertex 300520933 loaded
OSM_SN: 	 Visual vertex 300520933 in 
OSM_SN: 	 Vertex 3909170508 loaded
OSM_SN: 	 Visual vertex 3909170508 in 
OSM_SN: 	 Vertex 586483723 loaded
OSM_SN: 	 Visual vertex 586483723 in 
OSM_SN: 	 Vertex 25658960 loaded
OSM_SN: 	 Visual vertex 25658960 in 
OSM_SN: 	 Vertex 25658927 loaded
OSM_SN: 	 Visual vertex 25658927 in 
OSM_SN: 	 Vertex 25658941 loaded
OSM_SN: 	 Visual vertex 25658941 in 
OSM_SN: 	 Vertex 1016303291 loaded
OSM_SN: 	 Visual vertex 1016303291 in 
OSM_SN: 	 Vertex 342269138 loaded
OSM_SN: 	 Visual vertex 342269138 in 
OSM_SN: 	 Vertex 1016303318 loaded
OSM_SN: 	 Visual vertex 1016303318 in 
OSM_SN: 	 Vertex 1422779377 loaded
OSM_SN: 	 Visual vertex 1422779377 in 
OSM_SN: 	 Vertex 342269129 loaded
OSM_SN: 	 Visual vertex 342269129 in 
OSM_SN: 	 Vertex 300520939 loaded
OSM_SN: 	 Visual vertex 300520939 in 
OSM_SN: 	 Vertex 25658970 loaded
OSM_SN: 	 Visual vertex 25658970 in 
OSM_SN: 	 Vertex 300519480 loaded
OSM_SN: 	 Visual vertex 300519480 in 
OSM_SN: 	 Vertex 1414449542 loaded
OSM_SN: 	 Visual vertex 1414449542 in 
OSM_SN: 	 Vertex 25658982 loaded
OSM_SN: 	 Visual vertex 25658982 in 
OSM_SN: 	 Vertex 4749441831 loaded
OSM_SN: 	 Visual vertex 4749441831 in 
OSM_SN: 	 Vertex 4749441832 loaded
OSM_SN: 	 Visual vertex 4749441832 in 
OSM_SN: 	 Vertex 25659012 loaded
OSM_SN: 	 Visual vertex 25659012 in 
OSM_SN: 	 Vertex 25660491 loaded
OSM_SN: 	 Visual vertex 25660491 in 
OSM_SN: 	 Vertex 1016303799 loaded
OSM_SN: 	 Visual vertex 1016303799 in 
OSM_SN: 	 Vertex 1414449543 loaded
OSM_SN: 	 Visual vertex 1414449543 in 
OSM_SN: 	 Vertex 25659741 loaded
OSM_SN: 	 Visual vertex 25659741 in 
OSM_SN: 	 Vertex 25659742 loaded
OSM_SN: 	 Visual vertex 25659742 in 
OSM_SN: 	 Vertex 25659743 loaded
OSM_SN: 	 Visual vertex 25659743 in 
OSM_SN: 	 Vertex 25659744 loaded
OSM_SN: 	 Visual vertex 25659744 in 
OSM_SN: 	 Vertex 1225461936 loaded
OSM_SN: 	 Visual vertex 1225461936 in 
OSM_SN: 	 Vertex 1225461937 loaded
OSM_SN: 	 Visual vertex 1225461937 in 
OSM_SN: 	 Vertex 25659747 loaded
OSM_SN: 	 Visual vertex 25659747 in 
OSM_SN: 	 Vertex 25659745 loaded
OSM_SN: 	 Visual vertex 25659745 in 
OSM_SN: 	 Vertex 1251663069 loaded
OSM_SN: 	 Visual vertex 1251663069 in 
OSM_SN: 	 Vertex 1251663083 loaded
OSM_SN: 	 Visual vertex 1251663083 in 
OSM_SN: 	 Vertex 1225461944 loaded
OSM_SN: 	 Visual vertex 1225461944 in 
OSM_SN: 	 Vertex 26517823 loaded
OSM_SN: 	 Visual vertex 26517823 in 
OSM_SN: 	 Vertex 25659746 loaded
OSM_SN: 	 Visual vertex 25659746 in 
OSM_SN: 	 Vertex 3112804646 loaded
OSM_SN: 	 Visual vertex 3112804646 in 
OSM_SN: 	 Vertex 315529356 loaded
OSM_SN: 	 Visual vertex 315529356 in 
OSM_SN: 	 Vertex 3112804642 loaded
OSM_SN: 	 Visual vertex 3112804642 in 
OSM_SN: 	 Vertex 25659748 loaded
OSM_SN: 	 Visual vertex 25659748 in 
OSM_SN: 	 Vertex 1251645253 loaded
OSM_SN: 	 Visual vertex 1251645253 in 
OSM_SN: 	 Vertex 1251645257 loaded
OSM_SN: 	 Visual vertex 1251645257 in 
OSM_SN: 	 Vertex 25659750 loaded
OSM_SN: 	 Visual vertex 25659750 in 
OSM_SN: 	 Vertex 25659755 loaded
OSM_SN: 	 Visual vertex 25659755 in 
OSM_SN: 	 Vertex 300520928 loaded
OSM_SN: 	 Visual vertex 300520928 in 
OSM_SN: 	 Vertex 25685407 loaded
OSM_SN: 	 Visual vertex 25685407 in 
OSM_SN: 	 Vertex 25660079 loaded
OSM_SN: 	 Visual vertex 25660079 in 
OSM_SN: 	 Vertex 1016303452 loaded
OSM_SN: 	 Visual vertex 1016303452 in 
OSM_SN: 	 Vertex 25660099 loaded
OSM_SN: 	 Visual vertex 25660099 in 
OSM_SN: 	 Vertex 342269134 loaded
OSM_SN: 	 Visual vertex 342269134 in 
OSM_SN: 	 Vertex 1016303332 loaded
OSM_SN: 	 Visual vertex 1016303332 in 
OSM_SN: 	 Vertex 2609978300 loaded
OSM_SN: 	 Visual vertex 2609978300 in 
OSM_SN: 	 Vertex 25685391 loaded
OSM_SN: 	 Visual vertex 25685391 in 
OSM_SN: 	 Vertex 25660100 loaded
OSM_SN: 	 Visual vertex 25660100 in 
OSM_SN: 	 Vertex 1225805085 loaded
OSM_SN: 	 Visual vertex 1225805085 in 
OSM_SN: 	 Vertex 4889614956 loaded
OSM_SN: 	 Visual vertex 4889614956 in 
OSM_SN: 	 Vertex 3218547659 loaded
OSM_SN: 	 Visual vertex 3218547659 in 
OSM_SN: 	 Vertex 25660101 loaded
OSM_SN: 	 Visual vertex 25660101 in 
OSM_SN: 	 Vertex 1225805021 loaded
OSM_SN: 	 Visual vertex 1225805021 in 
OSM_SN: 	 Vertex 1225805142 loaded
OSM_SN: 	 Visual vertex 1225805142 in 
OSM_SN: 	 Vertex 1407012527 loaded
OSM_SN: 	 Visual vertex 1407012527 in 
OSM_SN: 	 Vertex 25660102 loaded
OSM_SN: 	 Visual vertex 25660102 in 
OSM_SN: 	 Vertex 25660103 loaded
OSM_SN: 	 Visual vertex 25660103 in 
OSM_SN: 	 Vertex 1407012519 loaded
OSM_SN: 	 Visual vertex 1407012519 in 
OSM_SN: 	 Vertex 2820088108 loaded
OSM_SN: 	 Visual vertex 2820088108 in 
OSM_SN: 	 Vertex 4751633425 loaded
OSM_SN: 	 Visual vertex 4751633425 in 
OSM_SN: 	 Vertex 5605045919 loaded
OSM_SN: 	 Visual vertex 5605045919 in 
OSM_SN: 	 Vertex 25660104 loaded
OSM_SN: 	 Visual vertex 25660104 in 
OSM_SN: 	 Vertex 4751633424 loaded
OSM_SN: 	 Visual vertex 4751633424 in 
OSM_SN: 	 Vertex 25660105 loaded
OSM_SN: 	 Visual vertex 25660105 in 
OSM_SN: 	 Vertex 315530553 loaded
OSM_SN: 	 Visual vertex 315530553 in 
OSM_SN: 	 Vertex 25660107 loaded
OSM_SN: 	 Visual vertex 25660107 in 
OSM_SN: 	 Vertex 25660110 loaded
OSM_SN: 	 Visual vertex 25660110 in 
OSM_SN: 	 Vertex 26517366 loaded
OSM_SN: 	 Visual vertex 26517366 in 
OSM_SN: 	 Vertex 300519315 loaded
OSM_SN: 	 Visual vertex 300519315 in 
OSM_SN: 	 Vertex 25660113 loaded
OSM_SN: 	 Visual vertex 25660113 in 
OSM_SN: 	 Vertex 25660114 loaded
OSM_SN: 	 Visual vertex 25660114 in 
OSM_SN: 	 Vertex 25660115 loaded
OSM_SN: 	 Visual vertex 25660115 in 
OSM_SN: 	 Vertex 1407012517 loaded
OSM_SN: 	 Visual vertex 1407012517 in 
OSM_SN: 	 Vertex 1447163431 loaded
OSM_SN: 	 Visual vertex 1447163431 in 
OSM_SN: 	 Vertex 25660117 loaded
OSM_SN: 	 Visual vertex 25660117 in 
OSM_SN: 	 Vertex 25660116 loaded
OSM_SN: 	 Visual vertex 25660116 in 
OSM_SN: 	 Vertex 26517371 loaded
OSM_SN: 	 Visual vertex 26517371 in 
OSM_SN: 	 Vertex 2884777118 loaded
OSM_SN: 	 Visual vertex 2884777118 in 
OSM_SN: 	 Vertex 4987252738 loaded
OSM_SN: 	 Visual vertex 4987252738 in 
OSM_SN: 	 Vertex 4987252754 loaded
OSM_SN: 	 Visual vertex 4987252754 in 
OSM_SN: 	 Vertex 2884777115 loaded
OSM_SN: 	 Visual vertex 2884777115 in 
OSM_SN: 	 Vertex 25660118 loaded
OSM_SN: 	 Visual vertex 25660118 in 
OSM_SN: 	 Vertex 26515365 loaded
OSM_SN: 	 Visual vertex 26515365 in 
OSM_SN: 	 Vertex 25660119 loaded
OSM_SN: 	 Visual vertex 25660119 in 
OSM_SN: 	 Vertex 1251663082 loaded
OSM_SN: 	 Visual vertex 1251663082 in 
OSM_SN: 	 Vertex 25660750 loaded
OSM_SN: 	 Visual vertex 25660750 in 
OSM_SN: 	 Vertex 25660120 loaded
OSM_SN: 	 Visual vertex 25660120 in 
OSM_SN: 	 Vertex 432573217 loaded
OSM_SN: 	 Visual vertex 432573217 in 
OSM_SN: 	 Vertex 25660121 loaded
OSM_SN: 	 Visual vertex 25660121 in 
OSM_SN: 	 Vertex 472661921 loaded
OSM_SN: 	 Visual vertex 472661921 in 
OSM_SN: 	 Vertex 25660749 loaded
OSM_SN: 	 Visual vertex 25660749 in 
OSM_SN: 	 Vertex 345014513 loaded
OSM_SN: 	 Visual vertex 345014513 in 
OSM_SN: 	 Vertex 345014514 loaded
OSM_SN: 	 Visual vertex 345014514 in 
OSM_SN: 	 Vertex 5758218765 loaded
OSM_SN: 	 Visual vertex 5758218765 in 
OSM_SN: 	 Vertex 25661061 loaded
OSM_SN: 	 Visual vertex 25661061 in 
OSM_SN: 	 Vertex 25661009 loaded
OSM_SN: 	 Visual vertex 25661009 in 
OSM_SN: 	 Vertex 25661059 loaded
OSM_SN: 	 Visual vertex 25661059 in 
OSM_SN: 	 Vertex 25661060 loaded
OSM_SN: 	 Visual vertex 25661060 in 
OSM_SN: 	 Vertex 25685167 loaded
OSM_SN: 	 Visual vertex 25685167 in 
OSM_SN: 	 Vertex 25685166 loaded
OSM_SN: 	 Visual vertex 25685166 in 
OSM_SN: 	 Vertex 3515697534 loaded
OSM_SN: 	 Visual vertex 3515697534 in 
OSM_SN: 	 Vertex 3515697542 loaded
OSM_SN: 	 Visual vertex 3515697542 in 
OSM_SN: 	 Vertex 25661082 loaded
OSM_SN: 	 Visual vertex 25661082 in 
OSM_SN: 	 Vertex 25661083 loaded
OSM_SN: 	 Visual vertex 25661083 in 
OSM_SN: 	 Vertex 2810880644 loaded
OSM_SN: 	 Visual vertex 2810880644 in 
OSM_SN: 	 Vertex 3897812233 loaded
OSM_SN: 	 Visual vertex 3897812233 in 
OSM_SN: 	 Vertex 4805407792 loaded
OSM_SN: 	 Visual vertex 4805407792 in 
OSM_SN: 	 Vertex 25661084 loaded
OSM_SN: 	 Visual vertex 25661084 in 
OSM_SN: 	 Vertex 4805407807 loaded
OSM_SN: 	 Visual vertex 4805407807 in 
OSM_SN: 	 Vertex 4805407805 loaded
OSM_SN: 	 Visual vertex 4805407805 in 
OSM_SN: 	 Vertex 25661085 loaded
OSM_SN: 	 Visual vertex 25661085 in 
OSM_SN: 	 Vertex 25661086 loaded
OSM_SN: 	 Visual vertex 25661086 in 
OSM_SN: 	 Vertex 4693353085 loaded
OSM_SN: 	 Visual vertex 4693353085 in 
OSM_SN: 	 Vertex 4781281846 loaded
OSM_SN: 	 Visual vertex 4781281846 in 
OSM_SN: 	 Vertex 2249406302 loaded
OSM_SN: 	 Visual vertex 2249406302 in 
OSM_SN: 	 Vertex 282762576 loaded
OSM_SN: 	 Visual vertex 282762576 in 
OSM_SN: 	 Vertex 4781281845 loaded
OSM_SN: 	 Visual vertex 4781281845 in 
OSM_SN: 	 Vertex 4805407806 loaded
OSM_SN: 	 Visual vertex 4805407806 in 
OSM_SN: 	 Vertex 25661133 loaded
OSM_SN: 	 Visual vertex 25661133 in 
OSM_SN: 	 Vertex 369389839 loaded
OSM_SN: 	 Visual vertex 369389839 in 
OSM_SN: 	 Vertex 2562592858 loaded
OSM_SN: 	 Visual vertex 2562592858 in 
OSM_SN: 	 Vertex 25661134 loaded
OSM_SN: 	 Visual vertex 25661134 in 
OSM_SN: 	 Vertex 4958843990 loaded
OSM_SN: 	 Visual vertex 4958843990 in 
OSM_SN: 	 Vertex 1837440497 loaded
OSM_SN: 	 Visual vertex 1837440497 in 
OSM_SN: 	 Vertex 1837440496 loaded
OSM_SN: 	 Visual vertex 1837440496 in 
OSM_SN: 	 Vertex 25661135 loaded
OSM_SN: 	 Visual vertex 25661135 in 
OSM_SN: 	 Vertex 1549257744 loaded
OSM_SN: 	 Visual vertex 1549257744 in 
OSM_SN: 	 Vertex 2640722205 loaded
OSM_SN: 	 Visual vertex 2640722205 in 
OSM_SN: 	 Vertex 25661141 loaded
OSM_SN: 	 Visual vertex 25661141 in 
OSM_SN: 	 Vertex 2074221021 loaded
OSM_SN: 	 Visual vertex 2074221021 in 
OSM_SN: 	 Vertex 282755817 loaded
OSM_SN: 	 Visual vertex 282755817 in 
OSM_SN: 	 Vertex 25661142 loaded
OSM_SN: 	 Visual vertex 25661142 in 
OSM_SN: 	 Vertex 2074221020 loaded
OSM_SN: 	 Visual vertex 2074221020 in 
OSM_SN: 	 Vertex 4693353006 loaded
OSM_SN: 	 Visual vertex 4693353006 in 
OSM_SN: 	 Vertex 25661143 loaded
OSM_SN: 	 Visual vertex 25661143 in 
OSM_SN: 	 Vertex 25661144 loaded
OSM_SN: 	 Visual vertex 25661144 in 
OSM_SN: 	 Vertex 25661145 loaded
OSM_SN: 	 Visual vertex 25661145 in 
OSM_SN: 	 Vertex 25661146 loaded
OSM_SN: 	 Visual vertex 25661146 in 
OSM_SN: 	 Vertex 1240083577 loaded
OSM_SN: 	 Visual vertex 1240083577 in 
OSM_SN: 	 Vertex 1837045760 loaded
OSM_SN: 	 Visual vertex 1837045760 in 
OSM_SN: 	 Vertex 1134819318 loaded
OSM_SN: 	 Visual vertex 1134819318 in 
OSM_SN: 	 Vertex 25661150 loaded
OSM_SN: 	 Visual vertex 25661150 in 
OSM_SN: 	 Vertex 25661147 loaded
OSM_SN: 	 Visual vertex 25661147 in 
OSM_SN: 	 Vertex 419866679 loaded
OSM_SN: 	 Visual vertex 419866679 in 
OSM_SN: 	 Vertex 1240083600 loaded
OSM_SN: 	 Visual vertex 1240083600 in 
OSM_SN: 	 Vertex 25661148 loaded
OSM_SN: 	 Visual vertex 25661148 in 
OSM_SN: 	 Vertex 2074221023 loaded
OSM_SN: 	 Visual vertex 2074221023 in 
OSM_SN: 	 Vertex 331164059 loaded
OSM_SN: 	 Visual vertex 331164059 in 
OSM_SN: 	 Vertex 25661149 loaded
OSM_SN: 	 Visual vertex 25661149 in 
OSM_SN: 	 Vertex 1240083573 loaded
OSM_SN: 	 Visual vertex 1240083573 in 
OSM_SN: 	 Vertex 1240083562 loaded
OSM_SN: 	 Visual vertex 1240083562 in 
OSM_SN: 	 Vertex 1837045761 loaded
OSM_SN: 	 Visual vertex 1837045761 in 
OSM_SN: 	 Vertex 25661155 loaded
OSM_SN: 	 Visual vertex 25661155 in 
OSM_SN: 	 Vertex 1357841244 loaded
OSM_SN: 	 Visual vertex 1357841244 in 
OSM_SN: 	 Vertex 1357841233 loaded
OSM_SN: 	 Visual vertex 1357841233 in 
OSM_SN: 	 Vertex 25661258 loaded
OSM_SN: 	 Visual vertex 25661258 in 
OSM_SN: 	 Vertex 2531882793 loaded
OSM_SN: 	 Visual vertex 2531882793 in 
OSM_SN: 	 Vertex 25662475 loaded
OSM_SN: 	 Visual vertex 25662475 in 
OSM_SN: 	 Vertex 2532672080 loaded
OSM_SN: 	 Visual vertex 2532672080 in 
OSM_SN: 	 Vertex 5108245220 loaded
OSM_SN: 	 Visual vertex 5108245220 in 
OSM_SN: 	 Vertex 613234389 loaded
OSM_SN: 	 Visual vertex 613234389 in 
OSM_SN: 	 Vertex 25662688 loaded
OSM_SN: 	 Visual vertex 25662688 in 
OSM_SN: 	 Vertex 1549258006 loaded
OSM_SN: 	 Visual vertex 1549258006 in 
OSM_SN: 	 Vertex 1825997266 loaded
OSM_SN: 	 Visual vertex 1825997266 in 
OSM_SN: 	 Vertex 370457941 loaded
OSM_SN: 	 Visual vertex 370457941 in 
OSM_SN: 	 Vertex 1836342334 loaded
OSM_SN: 	 Visual vertex 1836342334 in 
OSM_SN: 	 Vertex 25662692 loaded
OSM_SN: 	 Visual vertex 25662692 in 
OSM_SN: 	 Vertex 1223808260 loaded
OSM_SN: 	 Visual vertex 1223808260 in 
OSM_SN: 	 Vertex 3473300114 loaded
OSM_SN: 	 Visual vertex 3473300114 in 
OSM_SN: 	 Vertex 25662806 loaded
OSM_SN: 	 Visual vertex 25662806 in 
OSM_SN: 	 Vertex 3473300113 loaded
OSM_SN: 	 Visual vertex 3473300113 in 
OSM_SN: 	 Vertex 1051604846 loaded
OSM_SN: 	 Visual vertex 1051604846 in 
OSM_SN: 	 Vertex 1837049362 loaded
OSM_SN: 	 Visual vertex 1837049362 in 
OSM_SN: 	 Vertex 25685110 loaded
OSM_SN: 	 Visual vertex 25685110 in 
OSM_SN: 	 Vertex 25685098 loaded
OSM_SN: 	 Visual vertex 25685098 in 
OSM_SN: 	 Vertex 25685101 loaded
OSM_SN: 	 Visual vertex 25685101 in 
OSM_SN: 	 Vertex 25685103 loaded
OSM_SN: 	 Visual vertex 25685103 in 
OSM_SN: 	 Vertex 1548698412 loaded
OSM_SN: 	 Visual vertex 1548698412 in 
OSM_SN: 	 Vertex 25685106 loaded
OSM_SN: 	 Visual vertex 25685106 in 
OSM_SN: 	 Vertex 335796478 loaded
OSM_SN: 	 Visual vertex 335796478 in 
OSM_SN: 	 Vertex 529127929 loaded
OSM_SN: 	 Visual vertex 529127929 in 
OSM_SN: 	 Vertex 25685107 loaded
OSM_SN: 	 Visual vertex 25685107 in 
OSM_SN: 	 Vertex 529127926 loaded
OSM_SN: 	 Visual vertex 529127926 in 
OSM_SN: 	 Vertex 25685108 loaded
OSM_SN: 	 Visual vertex 25685108 in 
OSM_SN: 	 Vertex 315530170 loaded
OSM_SN: 	 Visual vertex 315530170 in 
OSM_SN: 	 Vertex 5081802671 loaded
OSM_SN: 	 Visual vertex 5081802671 in 
OSM_SN: 	 Vertex 1837478782 loaded
OSM_SN: 	 Visual vertex 1837478782 in 
OSM_SN: 	 Vertex 5081802672 loaded
OSM_SN: 	 Visual vertex 5081802672 in 
OSM_SN: 	 Vertex 25685109 loaded
OSM_SN: 	 Visual vertex 25685109 in 
OSM_SN: 	 Vertex 5081802670 loaded
OSM_SN: 	 Visual vertex 5081802670 in 
OSM_SN: 	 Vertex 292756411 loaded
OSM_SN: 	 Visual vertex 292756411 in 
OSM_SN: 	 Vertex 25685111 loaded
OSM_SN: 	 Visual vertex 25685111 in 
OSM_SN: 	 Vertex 315532361 loaded
OSM_SN: 	 Visual vertex 315532361 in 
OSM_SN: 	 Vertex 1251663054 loaded
OSM_SN: 	 Visual vertex 1251663054 in 
OSM_SN: 	 Vertex 26517594 loaded
OSM_SN: 	 Visual vertex 26517594 in 
OSM_SN: 	 Vertex 292756572 loaded
OSM_SN: 	 Visual vertex 292756572 in 
OSM_SN: 	 Vertex 25685112 loaded
OSM_SN: 	 Visual vertex 25685112 in 
OSM_SN: 	 Vertex 1225805054 loaded
OSM_SN: 	 Visual vertex 1225805054 in 
OSM_SN: 	 Vertex 3218548171 loaded
OSM_SN: 	 Visual vertex 3218548171 in 
OSM_SN: 	 Vertex 1414434760 loaded
OSM_SN: 	 Visual vertex 1414434760 in 
OSM_SN: 	 Vertex 1225805066 loaded
OSM_SN: 	 Visual vertex 1225805066 in 
OSM_SN: 	 Vertex 25685113 loaded
OSM_SN: 	 Visual vertex 25685113 in 
OSM_SN: 	 Vertex 1225805059 loaded
OSM_SN: 	 Visual vertex 1225805059 in 
OSM_SN: 	 Vertex 4889614954 loaded
OSM_SN: 	 Visual vertex 4889614954 in 
OSM_SN: 	 Vertex 315529862 loaded
OSM_SN: 	 Visual vertex 315529862 in 
OSM_SN: 	 Vertex 25685114 loaded
OSM_SN: 	 Visual vertex 25685114 in 
OSM_SN: 	 Vertex 2239270702 loaded
OSM_SN: 	 Visual vertex 2239270702 in 
OSM_SN: 	 Vertex 1225805026 loaded
OSM_SN: 	 Visual vertex 1225805026 in 
OSM_SN: 	 Vertex 25685115 loaded
OSM_SN: 	 Visual vertex 25685115 in 
OSM_SN: 	 Vertex 1414434761 loaded
OSM_SN: 	 Visual vertex 1414434761 in 
OSM_SN: 	 Vertex 1414434759 loaded
OSM_SN: 	 Visual vertex 1414434759 in 
OSM_SN: 	 Vertex 25685116 loaded
OSM_SN: 	 Visual vertex 25685116 in 
OSM_SN: 	 Vertex 315529867 loaded
OSM_SN: 	 Visual vertex 315529867 in 
OSM_SN: 	 Vertex 1251663073 loaded
OSM_SN: 	 Visual vertex 1251663073 in 
OSM_SN: 	 Vertex 25685117 loaded
OSM_SN: 	 Visual vertex 25685117 in 
OSM_SN: 	 Vertex 1251663060 loaded
OSM_SN: 	 Visual vertex 1251663060 in 
OSM_SN: 	 Vertex 3426533349 loaded
OSM_SN: 	 Visual vertex 3426533349 in 
OSM_SN: 	 Vertex 3178415373 loaded
OSM_SN: 	 Visual vertex 3178415373 in 
OSM_SN: 	 Vertex 315529879 loaded
OSM_SN: 	 Visual vertex 315529879 in 
OSM_SN: 	 Vertex 1016303733 loaded
OSM_SN: 	 Visual vertex 1016303733 in 
OSM_SN: 	 Vertex 354686134 loaded
OSM_SN: 	 Visual vertex 354686134 in 
OSM_SN: 	 Vertex 25685119 loaded
OSM_SN: 	 Visual vertex 25685119 in 
OSM_SN: 	 Vertex 1251663044 loaded
OSM_SN: 	 Visual vertex 1251663044 in 
OSM_SN: 	 Vertex 1092173015 loaded
OSM_SN: 	 Visual vertex 1092173015 in 
OSM_SN: 	 Vertex 25685120 loaded
OSM_SN: 	 Visual vertex 25685120 in 
OSM_SN: 	 Vertex 1238413454 loaded
OSM_SN: 	 Visual vertex 1238413454 in 
OSM_SN: 	 Vertex 1238413458 loaded
OSM_SN: 	 Visual vertex 1238413458 in 
OSM_SN: 	 Vertex 1238413424 loaded
OSM_SN: 	 Visual vertex 1238413424 in 
OSM_SN: 	 Vertex 1238413422 loaded
OSM_SN: 	 Visual vertex 1238413422 in 
OSM_SN: 	 Vertex 25685121 loaded
OSM_SN: 	 Visual vertex 25685121 in 
OSM_SN: 	 Vertex 1238413411 loaded
OSM_SN: 	 Visual vertex 1238413411 in 
OSM_SN: 	 Vertex 25685122 loaded
OSM_SN: 	 Visual vertex 25685122 in 
OSM_SN: 	 Vertex 1238413404 loaded
OSM_SN: 	 Visual vertex 1238413404 in 
OSM_SN: 	 Vertex 1548698410 loaded
OSM_SN: 	 Visual vertex 1548698410 in 
OSM_SN: 	 Vertex 1548698422 loaded
OSM_SN: 	 Visual vertex 1548698422 in 
OSM_SN: 	 Vertex 25685123 loaded
OSM_SN: 	 Visual vertex 25685123 in 
OSM_SN: 	 Vertex 4949782305 loaded
OSM_SN: 	 Visual vertex 4949782305 in 
OSM_SN: 	 Vertex 1238413401 loaded
OSM_SN: 	 Visual vertex 1238413401 in 
OSM_SN: 	 Vertex 1238413435 loaded
OSM_SN: 	 Visual vertex 1238413435 in 
OSM_SN: 	 Vertex 2395962348 loaded
OSM_SN: 	 Visual vertex 2395962348 in 
OSM_SN: 	 Vertex 419866678 loaded
OSM_SN: 	 Visual vertex 419866678 in 
OSM_SN: 	 Vertex 25685124 loaded
OSM_SN: 	 Visual vertex 25685124 in 
OSM_SN: 	 Vertex 1238413432 loaded
OSM_SN: 	 Visual vertex 1238413432 in 
OSM_SN: 	 Vertex 1238413448 loaded
OSM_SN: 	 Visual vertex 1238413448 in 
OSM_SN: 	 Vertex 1134815718 loaded
OSM_SN: 	 Visual vertex 1134815718 in 
OSM_SN: 	 Vertex 3042183473 loaded
